coverage,n_covered_per_seed,selective_risk_score,selective_risk_oracle,expected_random_risk,selective_risk_diff_random_minus_prespecified_pp,score_bootstrap_lo,score_bootstrap_hi,selective_risk_diff_bootstrap_lo_pp,selective_risk_diff_bootstrap_hi_pp,random_permutation_lo,random_permutation_hi
0.25862745098039214,39069,0.46480612407187205,0.0,0.48081938780914046,1.6013263737268413,0.4560319969700958,0.47375962881273986,1.0579169487027105,2.1465596399711924,0.47651458919887385,0.4847734834911697
0.26235294117647057,39632,0.46502940336369347,0.0,0.48081938780914046,1.5789984445446992,0.4565666129247855,0.4739387592338126,1.0364028171673088,2.1157777175677825,0.4765583604571948,0.4847497666086342
0.26607843137254905,40195,0.4654557926026701,0.0,0.48081938780914046,1.5363595206470348,0.45673411384526935,0.47423258195035156,1.013216019178201,2.0783252349566492,0.4766494588879214,0.4845640004975743
0.2698039215686275,40758,0.46563026889093195,0.0,0.48081938780914046,1.518911891820851,0.4570637170140785,0.47433444325041657,0.9914304721472026,2.0637351463775406,0.47677664507581335,0.4845919819421954
0.2735294117647059,41320,0.46576755333283015,0.0,0.48081938780914046,1.505183447631031,0.4570347017479996,0.4743510710593608,0.9994685564507894,2.034476210313011,0.476790856949251,0.4846095205827546
0.27725490196078434,41883,0.46572894227994865,0.0,0.48081938780914046,1.509044552919181,0.4569956523168028,0.474204187661866,1.0115165987853214,2.0415735184585433,0.47686288320122244,0.484600921592971
0.28098039215686277,42446,0.4655209149783326,0.0,0.48081938780914046,1.5298472830807874,0.4569633410363318,0.473986360604248,1.0204163903288481,2.043564343431301,0.47702958984144933,0.48455868494828847
0.2847058823529412,43009,0.4655790354473882,0.0,0.48081938780914046,1.5240352361752252,0.45712836639136445,0.4743067870916532,1.0220549006535866,2.016843185278411,0.47705044293054943,0.4845389918389174
0.2884313725490196,43572,0.46581951234214436,0.0,0.48081938780914046,1.4999875466996104,0.4576556549812762,0.47434543553762104,1.001221778173451,1.9972415411283555,0.4770377191774534,0.4844630726154411
0.29215686274509806,44134,0.4659379445442275,0.0,0.48081938780914046,1.4881443264912975,0.4576080890788484,0.47440644585436337,0.9957582173578973,1.9739265632011118,0.4771151013934519,0.4844573467769344
0.2958823529411765,44697,0.46613879714638073,0.0,0.48081938780914046,1.468059066275973,0.45793174981689255,0.47434045688808396,0.9875592650998906,1.9484708914911248,0.4771801870329769,0.4844288335048548
0.2996078431372549,45260,0.46622842736677855,0.0,0.48081938780914046,1.459096044236191,0.45805785564503854,0.4744845754555242,0.9786590335364638,1.9294812349804225,0.4770862792752983,0.4843136875828546
0.30333333333333334,45823,0.46619582821152994,0.0,0.48081938780914046,1.4623559597610525,0.45800091734929343,0.474287199517594,0.9877435089060436,1.9313905610745097,0.47713593610195754,0.4842551775309343
0.3070588235294118,46386,0.466223673525754,0.0,0.48081938780914046,1.4595714283386463,0.4579643736322401,0.47430087741425037,0.9844984494330066,1.924526952758833,0.47716875781485796,0.4842301556504118
0.3107843137254902,46948,0.4662680000214253,0.0,0.48081938780914046,1.4551387787715142,0.4580275918461052,0.4743111503077195,0.9821080300388497,1.9201097504814724,0.4771022811987476,0.4842384821827941
